external_id,Manuel_label,baslik,mevcut_kategori,oneri_kategori,primary_role_source,secondary_role_source,non_focus_role_source,role_evidence,proposed_discipline_relation,confidence,is_boundary_case,competing_role_1,competing_role_2,boundary_rationale,Manuel_Gerekce
1395578,TP-2,Tüketicilerin Su Tasarruflu Ürün Satın Alma Niyetlerinin ve Su Tüketim Davranışlarının Öncüllerinin İncelenmesi,"Çevre Çalışmaları, İşletme",Su Kaynakları,RESEARCH_FOCUS,,0,"Metin/Gerekçe: Veri tabanında ""Çevre, İşletme"" etiketleri verilmiştir; kentsel su tasarrufu tüketim davranışı ve sürdürülebilir su yönetimi Su Kaynakları ikincil alanı ile tam","Önerilen disiplin ('Su Kaynakları'), makalenin research_focus bileşeninden kaynaklanmaktadır.",HIGH,False,,,,"Veri tabanında ""Çevre, İşletme"" etiketleri verilmiştir; kentsel su tasarrufu tüketim davranışı ve sürdürülebilir su yönetimi Su Kaynakları ikincil alanı ile tamamlanmalıdır."
1227381,TP-2,NEMATİK SIVI KRİSTALE V2O5 NANOPARÇACIK KATKILANDIRILMASI İLE DİELEKTRİK DAVRANIŞININ İNCELENMESİ,"Fizik, Katı Hal, Fizik, Uygulamalı, Fizikokimya",Nanobilim ve Nanoteknoloji,RESEARCH_FOCUS,,0,Metin/Gerekçe: Nematik sıvı kristale (E7) vanadyum pentaoksit (V2O5) nanoparçacık katkılanarak hazırlanan nanokompozit numunelerin frekansa ve voltaja bağlı dielektrik relaksa,"Önerilen disiplin ('Nanobilim ve Nanoteknoloji'), makalenin research_focus bileşeninden kaynaklanmaktadır.",HIGH,False,,,,"Nematik sıvı kristale (E7) vanadyum pentaoksit (V2O5) nanoparçacık katkılanarak hazırlanan nanokompozit numunelerin frekansa ve voltaja bağlı dielektrik relaksasyon davranışlarının, Cole-Cole analizlerinin ve empedans spektroskopisinin incelendiği doğrudan bir katı hal fiziği, fizikokimya ve nanoteknoloji araştırmasıdır; mevcut 'Fizik, Katı Hal, Fizik, Uygulamalı, Fizikokimya' etiketlerinin korunması gerekirken nanoparçacık katkılama ve nanomalzeme karakterizasyonu boyutu için Nanobilim ve Nanoteknoloji alanı ikincil etiket olarak eklenmelidir (TP-2 melez çalışma)."
1348713,TP-2,Maluliyet Olgularında İyileşme İçin Beklenen Sürenin Maluliyet Oranına Etkisi: Retrospektif Bir Çalışma,Adli Tıp,Kriminoloji ve Ceza Bilimi,RESEARCH_FOCUS,,0,"Metin/Gerekçe: Veri tabanında yalnızca klinik ""Adli Tıp"" etiketi bulunmaktadır; maluliyet raporlarının hukuki tazminat ve ceza davalarındaki iyileşme süresi analizi Hukuk ve C","Önerilen disiplin ('Kriminoloji ve Ceza Bilimi'), makalenin research_focus bileşeninden kaynaklanmaktadır.",HIGH,False,,,,"Veri tabanında yalnızca klinik ""Adli Tıp"" etiketi bulunmaktadır; maluliyet raporlarının hukuki tazminat ve ceza davalarındaki iyileşme süresi analizi Hukuk ve Ceza Bilimi ile disiplinlerarasıdır."
1358746,TP-2,TYGS ile Tüm Genom Analizi Azotobacter Türlerini Pseudomonas Kladina Ayrı Bir Grup Olarak Tayin Etmektedir,"Biyoloji, Mantık",Mikrobiyoloji,RESEARCH_FOCUS,,0,"Metin/Gerekçe: Azotobacter ve Pseudomonas cinsi toprak bakterilerinin 16S rDNA ve TYGS tabanlı tüm genom dizileme verileriyle filogenetik ilişkilerinin, klad yapısının ve taks","Önerilen disiplin ('Mikrobiyoloji'), makalenin research_focus bileşeninden kaynaklanmaktadır.",HIGH,False,,,,"Azotobacter ve Pseudomonas cinsi toprak bakterilerinin 16S rDNA ve TYGS tabanlı tüm genom dizileme verileriyle filogenetik ilişkilerinin, klad yapısının ve taksonomik sınıflandırmasının incelendiği doğrudan bir mikrobiyoloji, bakteriyoloji ve moleküler filogeni araştırmasıdır; mevcut kategoride yer alan 'Mantık' etiketi sistemsel çöp veridir. Biyoloji omurgasının korunması gerekirken mikrobiyal taksonomi ve bakteriyoloji boyutu için modelin isabetle önerdiği Mikrobiyoloji alanı ikincil etiket olarak eklenmelidir (TP-2 melez çalışma)."
1366992,TP-1,Effect of Two Different Blueberry (Vaccinium Corymbosum L.) Juice Processing Methods on Polyphenolic and Anthocyanin Contents,"Ziraat, Toprak Bilimi",Tropik Tıp,LEXICAL_SURFACE,CONTEXT,0,"Metin/Gerekçe: Yaban mersini (Vaccinium corymbosum L.) meyve suyu üretiminde farklı işleme yöntemlerinin (presleme, maserasyon, enzim uygulaması, pastörizasyon) antosiyanin iç","Önerilen disiplin ('Tropik Tıp'), makalenin lexical_surface bileşeninden kaynaklanmaktadır.",MEDIUM,True,LEXICAL_SURFACE,RESEARCH_FOCUS,Yaban mersini meyve suyu işleme çalışmasındaki terimler Tropik Tıp tuzağı kurmuştur.,"Yaban mersini (Vaccinium corymbosum L.) meyve suyu üretiminde farklı işleme yöntemlerinin (presleme, maserasyon, enzim uygulaması, pastörizasyon) antosiyanin içeriği, polifenolik bileşenler, renk ve antioksidan kapasite üzerindeki etkilerinin incelendiği doğrudan bir gıda işleme teknolojisi, meyve suyu mühendisliği ve gıda kimyası araştırmasıdır; çalışmada toprak kimyası veya ziraat bulunmadığı gibi tropikal hastalıklar da kesinlikle bulunmamaktadır. Modelin 'Tropik Tıp' önerisi temelsiz bir model yanılgısıdır (FP-1); k-NN'in isabetle tespit ettiği 'Gıda Bilimi ve Teknolojisi' alanı çalışmanın asıl disiplini olup hatalı kategori bu alana aktarılmalıdır (TP-1 kategori değişimi)."
520405,TP-2,"High-resolution temperature and precipitation variability of southwest Anatolia since 1730
CE from Lake Gölcük sedimentary records","Limnoloji, Oşinografi, Çevre Bilimleri",Meteoroloji ve Atmosferik Bilimler,RESEARCH_FOCUS,,0,"Metin/Gerekçe: Gölcük krater gölü sediman karotlarının litolojik, mikro-XRF ve radyoizotop (210Pb, 137Cs) analizleriyle son 290 yıllık sıcaklık, yağış, kurak/nemli hidroiklims","Önerilen disiplin ('Meteoroloji ve Atmosferik Bilimler'), makalenin research_focus bileşeninden kaynaklanmaktadır.",HIGH,False,,,,"Gölcük krater gölü sediman karotlarının litolojik, mikro-XRF ve radyoizotop (210Pb, 137Cs) analizleriyle son 290 yıllık sıcaklık, yağış, kurak/nemli hidroiklimsel değişimlerin ve Kuzey Atlantik Salınımı (NAO) ile atmosferik sirkülasyon etkilerinin incelendiği doğrudan bir limnoloji, paleoklimatoloji ve atmosfer bilimleri araştırmasıdır; mevcut kategorideki 'Oşinografi' etiketi krater gölü için sistemsel hatadır. Limnoloji omurgasının korunması gerekirken hidroiklimsel kayıtlar, yağış/sıcaklık dinamikleri ve atmosferik sirkülasyon boyutu için modelin ve k-NN'in isabetle önerdiği Meteoroloji ve Atmosferik Bilimler alanı ikincil etiket olarak eklenmelidir (TP-2 melez çalışma)."
1403826,FP,Crenarchaeal 3HP/4HB Karbon Fiksasyon Döngüsünden AMP Oluşturan Sentetazların Yapısal ve Silico Analizi,"Biyokimya ve Moleküler Biyoloji, Mikrobiyoloji","Kimya, Uygulamalı",NEIGHBORING_DISCIPLINE,,0,"Metin/Gerekçe: Termoasidofilik Krenarkeota (Metallosphaera sedula, Sulfolobus tokodaii) arkelerindeki 3HP/4HB karbon fiksasyon döngüsünde görev alan AMP-oluşturan Açil-KoA sen","Önerilen disiplin ('Kimya, Uygulamalı'), makalenin gerçek alanı ile yakın komşu/kardeş disiplin sınır kaymasıdır.",HIGH,False,,,,"Termoasidofilik Krenarkeota (Metallosphaera sedula, Sulfolobus tokodaii) arkelerindeki 3HP/4HB karbon fiksasyon döngüsünde görev alan AMP-oluşturan Açil-KoA sentetaz enzimlerinin heterolog ekspresyonu, saflaştırılması, katalitik mekanizması ve AlphaFold 3 in silico yapısal analizlerinin incelendiği doğrudan bir biyokimya, moleküler biyoloji, enzimoloji ve mikrobiyoloji araştırmasıdır; çalışmada endüstriyel/uygulamalı kimya süreçleri bulunmayıp modelin 'Kimya, Uygulamalı' önerisi biyokimyasal ara ürün isimlerinden kaynaklanan bir model yanılgısıdır (FP-1). Mevcut 'Biyokimya ve Moleküler Biyoloji, Mikrobiyoloji' etiketleri kusursuz ve eksiksizdir."
1398703,FP,"Impact of dietary sanguinarine supplementation on performance, immune response, meat quality and intestinal morphology in broilers challenged with lipopolysaccharide",Veterinerlik,Gastroenteroloji ve Hepatoloji,SAMPLE_POPULATION,CROSS_DOMAIN,1,"Metin/Gerekçe: Etlik piliçlerde (broiler) rasyona sanguinarin ilavesinin büyüme performansı, antioksidan parametreler, immünoglobulin düzeyleri, bağırsak morfolojisi (villus/k","Önerilen disiplin ('Gastroenteroloji ve Hepatoloji'), makalede incelenen hayvan türü / canlı örneklem popülasyonu kaynaklıdır.",MEDIUM,True,SAMPLE_POPULATION,CROSS_DOMAIN,Çalışmanın gözlem ve analiz nesnesi hayvan/canlı türüdür; veterinerlik patolojisi insan klinik tıp alanına transfer edilmiştir (Sample ↔ Cross-domain).,"Etlik piliçlerde (broiler) rasyona sanguinarin ilavesinin büyüme performansı, antioksidan parametreler, immünoglobulin düzeyleri, bağırsak morfolojisi (villus/kript) ve et kalitesi üzerindeki etkilerinin incelendiği doğrudan bir kanatlı hayvan besleme, zootekni ve veterinerlik araştırmasıdır; çalışmada insan sağlığı veya klinik gastroenteroloji bulunmayıp modelin 'Gastroenteroloji ve Hepatoloji' önerisi bağırsak histolojisi ve biyokimyasal parametrelerden kaynaklanan klasik bir model yanılgısıdır (FP-1). Mevcut 'Veterinerlik' etiketi eksiksiz ve tamdır."
1371111,FP,"Diyarbakır, Mardin ve Elazığ İlleri üzüm bağlarında Planococcus ficus (Signoret)'un (Hemiptera: Pseudococcidae) doğal düşmanları",Entomoloji,Enfeksiyon Hastalıkları,SAMPLE_POPULATION,CROSS_DOMAIN,1,Metin/Gerekçe: Üzüm bağlarında zararlı olan Planococcus ficus (unlu bit) popülasyonları ile bu zararlının doğal düşmanı olan parazitoit ve predatör böcek türlerinin (Hymenopte,"Önerilen disiplin ('Enfeksiyon Hastalıkları'), makalede incelenen hayvan türü / canlı örneklem popülasyonu kaynaklıdır.",MEDIUM,True,SAMPLE_POPULATION,CROSS_DOMAIN,Çalışmanın gözlem ve analiz nesnesi hayvan/canlı türüdür; veterinerlik patolojisi insan klinik tıp alanına transfer edilmiştir (Sample ↔ Cross-domain).,"Üzüm bağlarında zararlı olan Planococcus ficus (unlu bit) popülasyonları ile bu zararlının doğal düşmanı olan parazitoit ve predatör böcek türlerinin (Hymenoptera, Coccinellidae vb.) belirlendiği doğrudan bir tarımsal entomoloji ve biyolojik mücadele araştırmasıdır; çalışmada insan enfeksiyonları, klinik tıp veya bulaşıcı hastalıklar bulunmayıp modelin 'Enfeksiyon Hastalıkları' önerisi böcek biyolojisindeki 'parazitoit' teriminden kaynaklanan bariz bir kelime tuzağı ve model yanılgısıdır (FP-1). Mevcut 'Entomoloji' kategorisi eksiksiz ve tamdır."
1395268,TP-2,Kulplu Emzikli Seramik Kapların Tarihsel Gelişimi ve Etimolojisi,"Arkeoloji, Dil ve Dil Bilim, Tarih","Malzeme Bilimleri, Seramik",MATERIAL_OBJECT,RESEARCH_FOCUS,1,Metin/Gerekçe: Veri tabanında Arkeoloji ve Tarih etiketleri verilmiş olup pişmiş toprak ve hammadde özellikleri eksik bırakılmıştır; seramik kapların üretim teknolojisi ve fır,"Önerilen disiplin ('Malzeme Bilimleri, Seramik'), makalenin material_object bileşeninden kaynaklanmaktadır.",MEDIUM,True,MATERIAL_OBJECT,RESEARCH_FOCUS,"İncelenen fiziksel materyal/hammadde (Malzeme Bilimleri, Seramik) ikincil disiplin sinyalini üretmiştir (Material ↔ Research Focus).",Veri tabanında Arkeoloji ve Tarih etiketleri verilmiş olup pişmiş toprak ve hammadde özellikleri eksik bırakılmıştır; seramik kapların üretim teknolojisi ve fırınlama süreci incelendiğinden Malzeme Bilimleri/Seramik ikincil etiket olarak eklenmelidir.
1293190,FP,Corpus Stylistic Analysis of Plague in Orhan Pamuk’s Nights of Plague and Daniel Defoe’s A Journal of the Plague Year,"Görüntüleme Bilimi ve Fotoğraf Teknolojisi, Edebiyat",Odyoloji ve Konuşma-Dil Patolojisi,LEXICAL_SURFACE,,0,Metin/Gerekçe: Orhan Pamuk'un 'Veba Geceleri' ile Daniel Defoe'nun 'Veba Yılı Günlüğü' romanlarının Sketch Engine aracıyla derlem üslupbilimi (corpus stylistics) ve anahtar sö,"Önerilen disiplin ('Odyoloji ve Konuşma-Dil Patolojisi'), makale metnindeki yüzeysel bir anahtar kelime veya ifadeden tetiklenmiştir.",HIGH,False,,,,"Orhan Pamuk'un 'Veba Geceleri' ile Daniel Defoe'nun 'Veba Yılı Günlüğü' romanlarının Sketch Engine aracıyla derlem üslupbilimi (corpus stylistics) ve anahtar sözcük analizi yöntemleriyle karşılaştırıldığı doğrudan bir edebiyat, edebi teori ve metin dilbilimi araştırmasıdır; mevcut kategorideki 'Görüntüleme Bilimi ve Fotoğraf Teknolojisi' etiketi sistemsel çöp veridir. Çalışmada işitme bozuklukları veya konuşma terapisi bulunmayıp modelin 'Odyoloji ve Konuşma-Dil Patolojisi' önerisi leksikal dil analizi ve 'hastalık/veba' temalarından kaynaklanan bariz bir medikal kelime tuzağı ve model yanılgısıdır (FP-1). Mevcut 'Edebiyat' omurgası doğrudur."
1451288,TP-2,Farklı karbonhidratlarla sodyum kazeinat konjugatlarının  yapısal karakterizasyonu,Gıda Bilimi ve Teknolojisi,"Kimya, Organik",RESEARCH_FOCUS,,0,Metin/Gerekçe: Sodyum kazeinat ve karbonhidratların Maillard reaksiyonu ve NMR/FTIR yapısal analizidir; Gıda Bilimi etiketini kovalent bağ/glikasyon mekanizması boyutuyla Orga,"Önerilen disiplin ('Kimya, Organik'), makalenin research_focus bileşeninden kaynaklanmaktadır.",HIGH,False,,,,Sodyum kazeinat ve karbonhidratların Maillard reaksiyonu ve NMR/FTIR yapısal analizidir; Gıda Bilimi etiketini kovalent bağ/glikasyon mekanizması boyutuyla Organik Kimya alanıyla tamamlamıştır.
1370285,TP-2,Genomun Çekirdek İçerisindeki 3 Boyutlu Yapısının Çekirdek Morfolojisine ve Kromatin Dağılımına Etkisinin Hesaplamalı ve Kuramsal Yöntemlerle Analizi,"Biyofizik, Biyokimya ve Moleküler Biyoloji, Hücre Biyolojisi",Genetik ve Kalıtım,RESEARCH_FOCUS,,0,Metin/Gerekçe: 3B genom katlanması ve kromatin dağılımının biyofiziksel simülasyonudur; Biyofizik/Hücre Biyolojisi etiketlerini Genetik/Epigenetik boyutuyla tamamlayan melez ç,"Önerilen disiplin ('Genetik ve Kalıtım'), makalenin research_focus bileşeninden kaynaklanmaktadır.",HIGH,False,,,,3B genom katlanması ve kromatin dağılımının biyofiziksel simülasyonudur; Biyofizik/Hücre Biyolojisi etiketlerini Genetik/Epigenetik boyutuyla tamamlayan melez çalışmadır.
1269767,TP-2,Investigation of Thickness Effect on Structural and Magnetic Properties of Ni Thin Films for Some Applications,"Fizik, Katı Hal, Fizik, Uygulamalı",Nanobilim ve Nanoteknoloji,RESEARCH_FOCUS,,0,Metin/Gerekçe: MgO(100) altlıklar üzerinde moleküler demet epitaksisi (MBE) ile büyütülen Nikel (Ni) ince filmlerin kalınlığa bağlı kristal yapısının (XRD/XRR) ve manyetik öze,"Önerilen disiplin ('Nanobilim ve Nanoteknoloji'), makalenin research_focus bileşeninden kaynaklanmaktadır.",HIGH,False,,,,"MgO(100) altlıklar üzerinde moleküler demet epitaksisi (MBE) ile büyütülen Nikel (Ni) ince filmlerin kalınlığa bağlı kristal yapısının (XRD/XRR) ve manyetik özelliklerinin (ferromanyetik rezonans - FMR, manyetik anizotropi) incelendiği doğrudan bir katı hal fiziği, ince film ve nanoteknoloji araştırmasıdır; mevcut 'Fizik, Katı Hal, Fizik, Uygulamalı' etiketlerinin korunması gerekirken epitaksiyel ince film büyümesi ve manyetik nano-yapılar boyutu için modelin önerdiği Nanobilim ve Nanoteknoloji alanı ikincil etiket olarak eklenmelidir (TP-2 melez çalışma)."
1403534,FP,YAPAY ZEKÂ DESTEKLİ TIBBİ CİHAZLARDAN DOĞAN ZARARDAN DE LEGE FERENDA SORUMLULUK,Hukuk,"Bilgisayar Bilimleri, Yapay Zeka",RESEARCH_TOPIC,LEXICAL_SURFACE,0,"Metin/Gerekçe: Yapay zekâ destekli tıbbi cihazların sebep olduğu zararlardan doğan hukuki sorumluluğun (de lege ferenda) analizidir; ""yapay zekâ/cihaz"" kelimeleri modeli tekni","Önerilen disiplin ('Bilgisayar Bilimleri, Yapay Zeka'), makalenin ele aldığı tematik konu olup bilimsel disiplini değildir.",MEDIUM,True,RESEARCH_TOPIC,LEXICAL_SURFACE,Başlıktaki 'yapay zekâ' veya 'robot' ifadesi hem bir kelime tuzağı hem de sosyal bilimin teknik araştırma konusunu incelemesinden kaynaklanan epistemik karışmadır.,"Yapay zekâ destekli tıbbi cihazların sebep olduğu zararlardan doğan hukuki sorumluluğun (de lege ferenda) analizidir; ""yapay zekâ/cihaz"" kelimeleri modeli teknik Bilgisayar Bilimlerine yanıltmıştır. Mevcut Hukuk etiketi doğrudur."
1391986,TP-2,Üstün Yetenekli Bireylerde Benlik Saygısı Araştırmaları Üzerine Bibliyometrik Bir Analiz (1981-2025),"Eğitim, Eğitim Araştırmaları, Eğitim, Özel",İstatistik ve Olasılık,METHOD,RESEARCH_FOCUS,1,Metin/Gerekçe: Üstün yeteneklilerin benlik saygısı literatürünün Web of Science üzerinden bibliyometrik ve atıf analizidir; Eğitim etiketlerini scientometrics/bibliyometri boy,"Önerilen disiplin ('İstatistik ve Olasılık'), makalenin method bileşeninden kaynaklanmaktadır.",MEDIUM,True,METHOD,RESEARCH_FOCUS,Uygulanan hesaplamalı/istatistiksel yöntem (İstatistik ve Olasılık) disiplinlerarası katkı sağlamaktadır (Method ↔ Research Focus).,Üstün yeteneklilerin benlik saygısı literatürünün Web of Science üzerinden bibliyometrik ve atıf analizidir; Eğitim etiketlerini scientometrics/bibliyometri boyutuyla Bilgi Bilimi ve İstatistik alanlarıyla tamamlamıştır.
1428870,FP,"Crystallization Behavior of High Oleic Sunflower Oil, Palm Super Olein, and Refined Pomace Oil Determined by DSC Cooling Thermograms",Gıda Bilimi ve Teknolojisi,Termodinamik,METHOD,NEIGHBORING_DISCIPLINE,1,"Metin/Gerekçe: Yemeklik bitkisel yağların (yüksek oleikli ayçiçek yağı, palm süper olein, rafine prina yağı) DSC soğuma termogramları, kristalizasyon entalpileri ve faz geçiş ","Önerilen disiplin ('Termodinamik'), makalede uygulanan analiz, ölçüm, algoritma veya yöntem kaynaklıdır.",HIGH,False,,,,"Yemeklik bitkisel yağların (yüksek oleikli ayçiçek yağı, palm süper olein, rafine prina yağı) DSC soğuma termogramları, kristalizasyon entalpileri ve faz geçiş sıcaklıkları kullanılarak karakterizasyonu ve gıda saflık/özgünlük (tağşiş) analizlerinin incelendiği doğrudan bir gıda kimyası, gıda analitiği ve yağ teknolojisi araştırmasıdır; çalışmada teorik/temel termodinamik fizik kuramları bulunmayıp modelin 'Termodinamik' önerisi DSC ve entalpi analitik yöntem terimlerinden kaynaklanan bir model yanılgısıdır (FP-1). Mevcut 'Gıda Bilimi ve Teknolojisi' etiketi kusursuz ve tamdır."
1404480,FP,CAD/CAM Blokların Simantasyonundan Önce Kavite Dezenfektanı Kullanımının Makaslama Bağlanma Dayanımı Üzerindeki Etkisinin İncelenmesi,Diş Hekimliği,Polimer Bilimi,MATERIAL_OBJECT,,1,"Metin/Gerekçe: Farklı CAD/CAM restoratif bloklarının (Celtra Duo, Vita Enamic, Tetric CAD) rezin simanlar (Variolink DC/LC) ile dentine simantasyonunda klorheksidin kavite dez","Önerilen disiplin ('Polimer Bilimi'), makalede incelenen nesne/malzeme/hammadde kaynaklıdır.",HIGH,False,,,,"Farklı CAD/CAM restoratif bloklarının (Celtra Duo, Vita Enamic, Tetric CAD) rezin simanlar (Variolink DC/LC) ile dentine simantasyonunda klorheksidin kavite dezenfektanının makaslama bağlanma dayanımı ve kırılma paternleri üzerindeki etkisinin incelendiği doğrudan bir protetik/restoratif diş hekimliği araştırmasıdır; çalışmada polimer sentezi veya polimer mühendisliği bulunmayıp modelin 'Polimer Bilimi' önerisi dental rezin siman materyalinden kaynaklanan bir model yanılgısıdır (FP-1). Mevcut 'Diş Hekimliği' etiketi eksiksiz ve tamdır."
