external_id,embedding_row,UMAP_1,UMAP_2,Ana_Konu,main_level_2_predictions,leaf_predictions,true_subjects,title,doi,language
1309794,3084,3.0108857,5.258507,Fen > Temel Bilimler,Fen > Temel Bilimler || Fen > Ziraat,Biyoloji || Bitki Bilimleri || Biyoloji Çeşitliliğinin Korunması,Fen > Temel Bilimler > Biyoloji Çeşitliliğinin Korunması || Fen > Temel Bilimler > Zooloji,Azerbaycan Gence Kazak Bölgesi Ballarının Melissopalinolojik Olarak Değerlendirmesi,10.30910/turkjans.1602179,TUR
1257180,1533,2.7390487,2.3574464,Fen > Tıp,Fen > Tıp,Nörolojik Bilimler || Biyokimya ve Moleküler Biyoloji,Fen > Tıp > Biyokimya ve Moleküler Biyoloji || Fen > Tıp > Hücre Biyolojisi || Fen > Tıp > Nörolojik Bilimler || Fen > Tıp > İmmünoloji,"Peripheral Expression of IL-6, TNF-α and TGF-β1 in Alzheimer’s Disease Patients",10.4274/tji.galenos.2024.76598,ENG
1398971,15622,3.8866758,0.94117594,Fen > Tıp,Fen > Tıp,Göz Hastalıkları || Mikrobiyoloji,Fen > Tıp > Cerrahi || Fen > Tıp > Göz Hastalıkları,ÜST BLEFAROPLASTİ SONRASI TEK TARAFLI LAGOFTHALMOS: BİR OLGU SUNUMU,10.53446/actamednicomedia.1828699,TUR
1450344,20413,1.650758,5.608773,Fen > Mühendislik,Fen > Mühendislik || Fen > Temel Bilimler || Fen > Tıp,"Gıda Bilimi ve Teknolojisi || Kimya, Tıbbi || Biyoteknoloji ve Uygulamalı Mikrobiyoloji",Fen > Mühendislik > Gıda Bilimi ve Teknolojisi,Nar Kabuklarından Enzim Destekli Pektin Ekstraksiyonu,10.24925/turjaf.v14i7.1952-1962.8824,TUR
1362350,6964,7.160503,6.8471184,Sosyal > Sosyal,Sosyal > Sosyal || Fen > Mühendislik || Fen > Tıp,Hukuk || Denizcilik || Adli Tıp,Fen > Mühendislik > Denizcilik || Sosyal > Sosyal > Hukuk,Türk Ticaret Kanunu’nun 1181. Maddesi Çerçevesinde Taşıyanın Kurtarmadan İleri Gelen Zararlardan Sorumluluğu: Eşya Kurtarmaya Yönelik Teşebbüsün Makul Hareket Tarzı Olması,10.33629/auhfd.1671168,TUR
1379000,9575,2.5085988,5.727783,Fen > Ziraat,Fen > Ziraat || Fen > Temel Bilimler,Bitki Bilimleri || Spektroskopi,"Fen > Mühendislik > Bilgisayar Bilimleri, Yazılım Mühendisliği || Fen > Ziraat > Bitki Bilimleri",Hyperspectral Imaging and Machine Learning for Assessing the Germination of Hydroprimed Lettuce Seeds,10.33462/jotaf.1586666,ENG
1378888,9547,1.806445,8.436793,Fen > Mühendislik,Fen > Mühendislik || Fen > Temel Bilimler,"Mühendislik, Elektrik ve Elektronik || Fizik, Katı Hal || Mühendislik, Makine","Fen > Mühendislik > Malzeme Bilimleri, Kaplamalar ve Filmler || Fen > Mühendislik > Mühendislik, Elektrik ve Elektronik",Structural analysis of electromagnetic forces acting on the MCCB body during a short circuit using ANSYS,10.35860/iarej.1760509,ENG
1385488,11028,5.3884573,3.0543945,Sosyal > Sosyal,Sosyal > Sosyal || Fen > Tıp,Aile Çalışmaları || Pediatri,Fen > Tıp > Halk ve Çevre Sağlığı || Fen > Tıp > Pediatri || Sosyal > Sosyal > Hemşirelik,Evde Bebek Ağrı Yönetimi: Ebeveyn Bilgi ve Tutumlarının Değerlendirilmesi,10.31067/acusaglik.1780135,TUR
1333316,4164,9.202402,6.3231373,Sosyal > Sosyal,Sosyal > Sosyal,Tiyatro || Felsefe || Müzik,Sosyal > Sosyal > Tiyatro,Performans Çalışmaları: Bir Giriş Performance Studies: An Introduction,10.26650/CONS2025-1634991,TUR
1402785,17373,3.8409872,1.2128348,Fen > Tıp,Fen > Tıp,Cerrahi || Mikrobiyoloji,"Fen > Tıp > Gastroenteroloji ve Hepatoloji || Fen > Tıp > Radyoloji, Nükleer Tıp, Tıbbi Görüntüleme",Minimally invasive management of a post-cholecystectomy bile leak using a microvascular plug,10.4274/dir.2025.253601,ENG
1400042,16095,3.69382,9.890913,Fen > Temel Bilimler,Fen > Temel Bilimler,Akustik,Fen > Mühendislik > Çevre Mühendisliği || Fen > Temel Bilimler > Akustik || Fen > Temel Bilimler > Çevre Bilimleri,Semt Pazarlarında Gürültü Kirliliğinin Belirlenmesi: Elâzığ İli Örneği,10.35234/fumbd.1676953,TUR
1403683,17750,6.69384,7.565306,Fen > Mühendislik,Fen > Mühendislik || Sosyal > Sosyal,"Mühendislik, Hava ve Uzay || Hukuk || Uluslararası İlişkiler",Sosyal > Sosyal > Hukuk,ULUSLARARASI HAVA HUKUKUNDA AÇIK SEMALAR REJİMLERİ VE TAKIMADA DEVLETLERİ: ASEAN ÖRNEĞİ,10.34246/ahbvuhfd.1873841,TUR
1324561,3724,2.5576527,7.3729534,Fen > Mühendislik,Fen > Mühendislik,"Mühendislik, Kimya || İnşaat Mühendisliği || Çevre Mühendisliği","Fen > Mühendislik > Malzeme Bilimleri, Seramik || Fen > Mühendislik > İnşaat Mühendisliği",BALIKESİR BÖLGESİNE AİT KAOLİNİN KALSİNASYON SICAKLIĞININ VE  İNCELİĞİNİN PUZOLANİK AKTİVİTEYE ETKİSİNİN İNCELENMESİ,10.21923/jesd.1508001,TUR
1390438,12232,5.729953,4.2577286,Sosyal > Sosyal,Sosyal > Sosyal,Sağlık Politikaları ve Hizmetleri,Fen > Tıp > Temel Sağlık Hizmetleri || Sosyal > Sosyal > Sağlık Politikaları ve Hizmetleri,Birinci Basamak Sağlık Hizmetlerinde Lokasyon Politikaları: Türkiye ve  İngiltere Örneği,10.63556/ankad.v10i1.341,TUR
1453521,20628,7.9602447,4.747593,Sosyal > Sosyal,Sosyal > Sosyal,"Eğitim, Eğitim Araştırmaları || Mantık","Sosyal > Sosyal > Dil ve Dil Bilim || Sosyal > Sosyal > Eğitim, Eğitim Araştırmaları",Ana Düşünceyi Belirleme Sürecinde Ortaya Çıkan Sapmalar: Metin İşlemleme Düzeylerine Göre Bir İnceleme,10.31464/jlere.1864827,TUR
1381467,10012,1.090524,7.294143,Fen > Mühendislik,Fen > Mühendislik,"Hücre ve Doku Mühendisliği || Malzeme Bilimleri, Biyomalzemeler || Mühendislik, Biyotıp","Fen > Mühendislik > Malzeme Bilimleri, Biyomalzemeler || Fen > Mühendislik > Nanobilim ve Nanoteknoloji || Fen > Mühendislik > Savunma Bilimleri || Fen > Tıp > Ortopedi",Grafen Oksit Takviyeli Biyobozunur  Pla/Pcl Kafes Yapılı Omurga Prototiplerin 3 Boyutlu Yazıcıda Üretilmesi Ve Şekil Hafıza Özelliğinin Kazandırılması,,TUR
1401263,16682,5.9961996,6.2188573,Sosyal > Sosyal,Sosyal > Sosyal || Fen > Mühendislik,"Otelcilik, Konaklama, Spor ve Turizm || Tarih || Denizcilik","Fen > Mühendislik > Taşınım Bilimi ve Teknolojisi || Sosyal > Sosyal > Otelcilik, Konaklama, Spor ve Turizm",The relationship between cultural tourism and transportation: A global perspective,10.35208/ert.1580734,ENG
1311798,3173,6.130337,2.397555,Fen > Tıp,Fen > Tıp,Genel ve Dahili Tıp || Geriatri ve Gerontoloji || Spor Bilimleri,Fen > Tıp > Odyoloji ve Konuşma-Dil Patolojisi,Vanderbilt Yetişkinler için Yorgunluk Ölçeği’nin Kısa Versiyonu’nun Türkçe Güvenirlik ve Geçerlik Çalışması,10.21020/husbfd.1463386,TUR
1393524,13516,5.8294497,4.061552,Sosyal > Sosyal,Sosyal > Sosyal || Fen > Tıp,"Sağlık Politikaları ve Hizmetleri || Geriatri ve Gerontoloji || Yoğun Bakım, Tıp",Fen > Tıp > Cerrahi || Fen > Tıp > Geriatri ve Gerontoloji,ATTITUDES OF THORACIC SURGEONS AND RESIDENTS TOWARD THORACIC SURGERY IN ELDERLY PATIENTS,10.29400/tjgeri.2026.482,ENG
1394837,14085,8.163203,6.5795755,Sosyal > Sosyal,Sosyal > Sosyal,Müzik || Sanat,Sosyal > Sosyal > Müzik,Roland Dyens'in Müzikal Dili Üzerine Bir Analiz: Performans Yönergeleri İçin Bir Kılavuz,10.47571/sanatyorum.1506733,TUR
1406080,18452,9.594621,7.3247705,Sosyal > Sosyal,Sosyal > Sosyal,Edebiyat || Din Bilimi,Sosyal > Sosyal > Din Bilimi || Sosyal > Sosyal > Edebiyat,Endülüs Şiirinde Dini Motiflerin Politik Dönüşümü,10.28949/bilimname.1815001,TUR
1404129,17957,1.4841034,7.6424003,Fen > Mühendislik,Fen > Mühendislik,"Malzeme Bilimleri, Kompozitler || Malzeme Bilimleri, Tekstil || Mühendislik, Makine",Fen > Diş Hekimliği > Diş Hekimliği,Effect of Different Light Intensities on the Compressive Strength of Posterior Composite Resins,10.5152/EssentDent.2026.25078,ENG
1162143,107,5.7737846,7.850135,Fen > Mühendislik,Fen > Mühendislik || Sosyal > Sosyal,"Mühendislik, Petrol || İşletme Finans","Fen > Mühendislik > Enerji ve Yakıtlar || Fen > Mühendislik > Mühendislik, Petrol || Sosyal > Sosyal > İktisat",ULUSLARARASI PETROL ÜRETİM REKABETİNİN OYUN TEORİSİ İLE ANALİZİ,10.30798/makuiibf.914942,TUR
1395991,14462,5.724286,4.3051853,Fen > Tıp,Fen > Tıp || Fen > Eczacılık,Tıbbi Laboratuar Teknolojisi || Farmakoloji ve Eczacılık,Fen > Eczacılık > Farmakoloji ve Eczacılık || Fen > Tıp > Sağlık Bilimleri ve Hizmetleri || Sosyal > Sosyal > Sağlık Politikaları ve Hizmetleri,Prioritization for Rational Use of Antirheumatic Drugs: Strategic Development for Sustainable Health Policies,10.12991/jrespharm.1706294,ENG
1446864,20120,6.1418476,2.1642194,Fen > Tıp,Fen > Tıp,Spor Bilimleri || Rehabilitasyon || Genel ve Dahili Tıp,Fen > Tıp > Spor Bilimleri,"REST REDISTRIBUTION SET YAPILARININ KAS AKTİVASYONUNA, ALGISAL YORGUNLUĞA VE SIÇRAMA PERFORMANSINA AKUT ETKİSİ: RANDOMİZE BİR ÇAPRAZ DENEME",10.33689/spormetre.1844918,TUR
1424402,19296,3.811457,2.6938303,Fen > Tıp,Fen > Tıp,Endokrinoloji ve Metabolizma || Kadın Hastalıkları ve Doğum,Fen > Tıp > Biyokimya ve Moleküler Biyoloji || Fen > Tıp > Endokrinoloji ve Metabolizma || Fen > Tıp > Kadın Hastalıkları ve Doğum,Predictive value of the first-trimester β-hCG/PAPP-A ratio for gestational diabetes mellitus: a retrospective cohort study,10.38053/acmj.1909404,ENG
1216451,508,3.5854335,5.694782,Fen > Temel Bilimler,Fen > Temel Bilimler,Deniz ve Tatlı Su Biyolojisi || Biyoloji,Fen > Temel Bilimler > Deniz ve Tatlı Su Biyolojisi || Fen > Temel Bilimler > Kuş Bilimi || Fen > Temel Bilimler > Parazitoloji || Fen > Temel Bilimler > Zooloji,Diyarbakır İli Kulp İlçesi Su Keneleri (Acari: Hydrachnidia) Faunası,10.18586/msufbd.1290190,TUR
1366396,7443,9.425537,7.740319,Sosyal > Sosyal,Sosyal > Sosyal,Din Bilimi,Fen > Temel Bilimler > Optik,İLM-İ MENÂZIR’IN TARİHSEL SEYRİNDE YENİ BİR EVRE: KÜTÂHÎ'DE GEOMETRİK OPTİK VE YAKICI AYNALAR,10.51290/dpusbe.1755994,TUR
1381762,10093,2.7978175,4.931725,Fen > Ziraat,Fen > Ziraat || Fen > Temel Bilimler,Bitki Bilimleri || Parazitoloji || Entomoloji,Fen > Temel Bilimler > Entomoloji || Fen > Ziraat > Bitki Bilimleri,Akdeniz Meyve Sineği Ceratitis capitata Wiedemann (Diptera: Tephritidae)’nın Malatya (Türkiye) İli Kurutmalık Kayısı Alanlarındaki Zarar Potansiyeli,10.47495/okufbed.1725220,TUR
1339626,4640,8.217924,7.318504,Sosyal > Sosyal,Sosyal > Sosyal,Antropoloji || Tarih,Sosyal > Sosyal > Sosyoloji || Sosyal > Sosyal > Tiyatro || Sosyal > Sosyal > İletişim,Yurtdışına İhraç Edilen Tarihi Türk Dizilerinin Afişlerinin Göstergebilimsel İncelemesi,10.31123/akil.1706835,TUR
1394290,13878,5.830321,9.224089,Fen > Temel Bilimler,Fen > Temel Bilimler || Fen > Mühendislik,Mineraloji || Maden İşletme ve Cevher Hazırlama,"Fen > Mühendislik > Jeokimya ve Jeofizik || Fen > Mühendislik > Metalürji Mühendisliği || Fen > Mühendislik > Mühendislik, Jeoloji || Fen > Temel Bilimler > Mineraloji",Masif ve ağsal cevher örneklerinin mineralojik ve jeomekanik açıdan incelenmesi,10.5505/pajes.2025.75222,TUR
1295739,2582,4.5165424,2.6115942,Fen > Tıp,Fen > Tıp,Tıbbi Laboratuar Teknolojisi || Androloji || Üroloji ve Nefroloji,Fen > Tıp > Tıbbi Laboratuar Teknolojisi || Sosyal > Sosyal > Madde Bağımlılığı,Cam ve Plastik Tüplerde İdrarda Uyuşturucu Bağımlılığı Testlerinin Karşılaştırılması,10.56615/tkbd.2024.14,TUR
1373425,8607,7.9655495,5.0935545,Sosyal > Sosyal,Sosyal > Sosyal,"Eğitim, Eğitim Araştırmaları","Fen > Temel Bilimler > Kimya, Organik || Sosyal > Sosyal > Eğitim, Eğitim Araştırmaları",Türkiye’de Kimya Eğitiminde Güncel Araştırma Eğilimleri,10.51460/baebd.1575757,TUR
1390896,12405,4.010802,6.7664638,Fen > Ziraat,Fen > Ziraat || Fen > Mühendislik,"Bitki Bilimleri || Ziraat, Toprak Bilimi || Bilgisayar Bilimleri, Yapay Zeka",Fen > Ziraat > Ziraat Mühendisliği,Optimizing cultivated land productivity through integrated fertilization strategies and UAV-assisted management,10.55730/1300-011X.3323,ENG
1453961,20660,6.9612436,5.6557064,Fen > Mühendislik,Fen > Mühendislik || Sosyal > Sosyal,"Bilgisayar Bilimleri, Bilgi Sistemleri || Bilgisayar Bilimleri, Yapay Zeka || Etik",Sosyal > Sosyal > Siyasi Bilimler,Gözlemsel Egemenlik: Siyasi Temsiliyet Olarak Algoritmik Gözetim,10.53791/imgelem.1884657,TUR
1248874,1247,3.816568,8.431136,Fen > Mühendislik,Fen > Mühendislik,"İmalat Mühendisliği || Mühendislik, Kimya || Endüstri Mühendisliği","Fen > Mühendislik > Bilgisayar Bilimleri, Yazılım Mühendisliği || Fen > Mühendislik > Maden İşletme ve Cevher Hazırlama || Sosyal > Sosyal > Bilgi, Belge Yönetimi",Maden İşletmelerindeki Lastikli Araçların Lastik Tüketim Takibi İçin Hazırlanan Yazılım,10.29137/umagd.1406705,TUR
1393657,13591,4.9368916,8.8901,Fen > Mühendislik,Fen > Mühendislik,"Bilgisayar Bilimleri, Yapay Zeka","Fen > Mühendislik > Bilgisayar Bilimleri, Sibernitik || Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",SENTISEC: Combining keyword heuristics and sentiment modeling for AI-powered threat detection,10.55730/1300-0632.4169,ENG
1453713,20647,2.95793,1.7865918,Fen > Tıp,Fen > Tıp,Onkoloji || Biyokimya ve Moleküler Biyoloji || Nörolojik Bilimler,"Fen > Tıp > Yoğun Bakım, Tıp",Yoğun Bakım Hastalarında Sarkopeninin Potansiyel Biyobelirteçleri Olarak Miyostatin ve BDNF: Radyolojik ve Biyokimyasal Korelasyon Çalışması,10.20492/aeahtd.1721510,TUR
1318800,3482,4.1539197,2.7493439,Fen > Tıp,Fen > Tıp || Sosyal > Sosyal,"Gastroenteroloji ve Hepatoloji || Tıbbi Laboratuar Teknolojisi || Otelcilik, Konaklama, Spor ve Turizm",Fen > Tıp > Genel ve Dahili Tıp,The colonoscopy booklet: The effect of a recipe resource on quality of colonoscopy bowel preparation and patient experience: A randomized controlled trial,10.5455/medscience.2024.11.145,ENG
1377462,9283,4.6785464,1.3979795,Fen > Tıp,Fen > Tıp,Anatomi ve Morfoloji || Cerrahi || Romatoloji,"Fen > Tıp > Kulak, Burun, Boğaz",Septorinoplasti Uygulanan Hastalarda Septal Deviasyon Tiplerinin Sıklığı ve Sınıflandırılması,10.18663/tjcl.1844214,TUR
1397165,14895,3.909801,2.8769636,Fen > Tıp,Fen > Tıp,Endokrinoloji ve Metabolizma,Fen > Tıp > Endokrinoloji ve Metabolizma,Tip 2 diyabet hastalarında yeme bağımlılığı ve tedavi uyumu,10.17826/cumj.1779344,TUR
1437069,19732,8.775386,6.493462,Sosyal > Sosyal,Sosyal > Sosyal,Felsefe || Folklor || Psikoloji,Sosyal > Sosyal > Din Bilimi || Sosyal > Sosyal > Psikoloji,Modern Psychology and Mystical Experience,10.37898/spiritualpc.1922758,ENG
1392428,12956,1.8874553,10.267831,Fen > Temel Bilimler,Fen > Temel Bilimler,"Matematik || Fizik, Matematik",Fen > Temel Bilimler > Matematik,Further geometric properties of the generalized k-Bessel functions,10.55730/1300-0098.3634,ENG
1390966,12431,2.9036045,5.646181,Fen > Ziraat,Fen > Ziraat || Fen > Mühendislik,"Bitki Bilimleri || Bilgisayar Bilimleri, Yapay Zeka","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka || Fen > Mühendislik > Robotik || Fen > Ziraat > Ziraat Mühendisliği",A YOLOv7-based robotic harvesting system for Agaricus bisporus using a depth camera,10.55730/1300-011X.3272,ENG
1358781,6479,4.524786,1.9117515,Fen > Tıp,Fen > Tıp,Enfeksiyon Hastalıkları || Romatoloji || Cerrahi,"Fen > Tıp > Enfeksiyon Hastalıkları || Fen > Tıp > Kulak, Burun, Boğaz",Approach to Deep Neck Infections: A Single-Center Experience,10.4274/ABCR.2025.25371,ENG
1384887,10838,6.0065417,4.866656,Fen > Tıp,Fen > Tıp || Sosyal > Sosyal || Fen > Mühendislik,Geriatri ve Gerontoloji || Kentsel Çalışmalar || Mimarlık,Sosyal > Sosyal > Kentsel Çalışmalar || Sosyal > Sosyal > Sosyoloji,Yaşlı ve Çevre İlişkisi Üzerinden Yaş Dostu Kenti Anlamak: Samsun Büyükşehir Belediyesi Örneği,10.20296/tsadergisi.1610710,TUR
1334470,4288,7.653725,7.6116543,Sosyal > Sosyal,Sosyal > Sosyal,Uluslararası İlişkiler || Tarih,Fen > Tıp > Transplantasyon || Sosyal > Sosyal > Tarih,İngiliz Genelkurmayının Rapor ve Analizlerine Göre Türk Kurtuluş Savaşı,10.37879/belleten.2025.719,TUR
1301506,2776,2.4665594,1.238023,Fen > Tıp,Fen > Tıp,"Radyoloji, Nükleer Tıp, Tıbbi Görüntüleme || Onkoloji",Fen > Temel Bilimler > Mikroskopi || Fen > Temel Bilimler > Paleontoloji || Fen > Tıp > Kadın Hastalıkları ve Doğum || Fen > Tıp > Onkoloji,Use of Vibration Spectroscopy in the Diagnosis of Gynaecological Tumours and Determination of Treatment Efficacy,10.21597/jist.1525173,ENG
1322844,3638,3.7609112,1.6862516,Fen > Tıp,Fen > Tıp,Mikrobiyoloji || Alerji || İmmünoloji,Fen > Tıp > Alerji || Fen > Tıp > Dermatoloji || Fen > Tıp > Pediatri,Mycoplasma Pneumoniae Induced Rash and Mucositis (Mirm):  in the Differential Diagnosis of Drug Allergy,10.12956/tchd.1499268,ENG
1376254,9068,4.180306,7.988939,Fen > Mühendislik,Fen > Mühendislik || Fen > Temel Bilimler,"Bilgisayar Bilimleri, Yapay Zeka || Görüntüleme Bilimi ve Fotoğraf Teknolojisi || Çevre Bilimleri","Fen > Mühendislik > Bilgisayar Bilimleri, Yazılım Mühendisliği || Fen > Temel Bilimler > Optik || Sosyal > Sosyal > Coğrafya",Sentinel 2 MSI Uydu Görüntülerini Kullanarak Spektral İndeks Çıkarımına Dayalı Peyzaj Düzeyinde Nesne Tabanlı Görüntü Sınıflandırma Süreci,10.58816/duzceod.1675848,TUR
1392527,13000,5.0661254,1.9146557,Fen > Mühendislik,Fen > Mühendislik || Fen > Temel Bilimler || Fen > Tıp,Görüntüleme Bilimi ve Fotoğraf Teknolojisi || Optik || Nörolojik Bilimler,"Fen > Mühendislik > Bilgisayar Bilimleri, Sibernitik || Fen > Temel Bilimler > Biyoloji || Fen > Temel Bilimler > Mikroskopi",Derin Öğrenme Tabanlı Sıkıştırılmış Algılamalı Mikroendoskopi Teknolojisi,,TUR
1227650,665,4.8575006,8.971841,Fen > Mühendislik,Fen > Mühendislik,"Bilgisayar Bilimleri, Bilgi Sistemleri || Bilgisayar Bilimleri, Yapay Zeka","Fen > Mühendislik > Bilgisayar Bilimleri, Bilgi Sistemleri || Fen > Mühendislik > Bilgisayar Bilimleri, Donanım ve Mimari || Fen > Mühendislik > Bilgisayar Bilimleri, Sibernitik || Fen > Mühendislik > Bilgisayar Bilimleri, Teori ve Metotlar || Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka || Fen > Mühendislik > Bilgisayar Bilimleri, Yazılım Mühendisliği || Fen > Mühendislik > Telekomünikasyon || Fen > Tıp > Tıbbi İnformatik",Nesnelerin İnterneti Alanında Blokzincir Teknolojisinin Uygulamaları,10.47495/okufbed.1374105,TUR
1327082,3835,7.908214,7.1418166,Sosyal > Sosyal,Sosyal > Sosyal,Tarih || Antropoloji,"Sosyal > Sosyal > Antropoloji || Sosyal > Sosyal > Beşeri Bilimler || Sosyal > Sosyal > Eğitim, Eğitim Araştırmaları",Fotoğrafın Etnografisi: Kepirtepe Köy Enstitüsü Fotoğraflardaki Yitirilen Eğitimin Işığı,10.21602/sduarte.1698861,TUR
1393708,13620,3.3176692,3.7245529,Fen > Temel Bilimler,Fen > Temel Bilimler || Fen > Veterinerlik,Genetik ve Kalıtım || Veterinerlik,Fen > Temel Bilimler > Genetik ve Kalıtım || Fen > Veterinerlik > Veterinerlik,Chihuahua Irkı Köpeklerde Mendelyen Bozuklukların Taranması için Ekonomik PCR-RFLP Analizlerinin Geliştirilmesi,,TUR
1263914,1845,9.053591,6.798201,Sosyal > Sosyal,Sosyal > Sosyal,Felsefe || Folklor || Din Bilimi,Fen > Temel Bilimler > Astronomi ve Astrofizik || Fen > Temel Bilimler > Mineraloji || Sosyal > Sosyal > Beşeri Bilimler || Sosyal > Sosyal > Bilim Felsefesi ve Tarihi || Sosyal > Sosyal > Felsefe || Sosyal > Sosyal > Folklor || Sosyal > Sosyal > Tarih,PLATON’UN TIMAIOS DİYALOĞUNDA KHORA VE MİTOLOJİK KÖKENLERİ,10.53844/flsf.1511632,TUR
1396735,14731,7.204298,7.0347886,Sosyal > Sosyal,Sosyal > Sosyal,Kamu Yönetimi || Uluslararası İlişkiler,Sosyal > Sosyal > Kamu Yönetimi || Sosyal > Sosyal > Siyasi Bilimler,Türkiye’nin 15 Temmuz Vakası: Yönetişim Biçimleri Olarak Olağanüstü Hal ve Otoriter Devletçilik,10.30586/pek.1849563,TUR
1373786,8632,4.3181868,1.4812459,Fen > Tıp,Fen > Tıp,Periferik Damar Hastalıkları || Cerrahi || Hematoloji,Fen > Tıp > Periferik Damar Hastalıkları,Endovascular flow-diversion of splenic artery aneurysm using double-layer micromesh carotid stent,10.5606/e-cvsi.2025.1886,ENG
1385110,10900,7.792332,5.334781,Sosyal > Sosyal,Sosyal > Sosyal,"Eğitim, Eğitim Araştırmaları || Tarih","Sosyal > Sosyal > Coğrafya || Sosyal > Sosyal > Eğitim, Eğitim Araştırmaları",Trabzon Taşkın Müzesi’nin eğitimsel değeri: öğretmen ve müze rehberi gözünden bir değerlendirme,10.32003/igge.1722750,TUR
1392022,12775,5.277877,7.8009977,Fen > Mühendislik,Fen > Mühendislik || Fen > Tıp,"Mühendislik, Hava ve Uzay || Savunma Bilimleri || Adli Tıp","Fen > Mühendislik > Mühendislik, Deniz",Conceptual Boundaries Between Safety and Security in Aviation,10.30518/jav.1860487,ENG
1309722,3073,1.7874287,7.826017,Fen > Mühendislik,Fen > Mühendislik,"Malzeme Bilimleri, Biyomalzemeler || Malzeme Bilimleri, Kompozitler || Malzeme Bilimleri, Özellik ve Test","Fen > Mühendislik > Malzeme Bilimleri, Kaplamalar ve Filmler",Metalik malzemeler üzerine kendi kendini iyileştiren kaplamaların geliştirilmesi ve karakterizasyonu,10.28948/ngmuh.1594724,TUR
1289844,2447,3.995003,6.08528,Fen > Mühendislik,Fen > Mühendislik || Fen > Temel Bilimler,Orman Mühendisliği || Ekoloji,Fen > Temel Bilimler > Ekoloji || Fen > Temel Bilimler > İstatistik ve Olasılık || Fen > Ziraat > Bitki Bilimleri,"Farklı yükselti zonlarındaki kızılçam meşcerelerinde bitki türü çeşitliliği, bonitet indeksi ve yıllık halka genişliği değerlerinin karşılaştırılması",10.18182/tjf.1499253,TUR
